occ1990dd,pre_slope,post_slope,d_slope,emp_2025,top_source_title,dv_rating_alpha,dv_rating_beta,dv_rating_gamma,human_rating_alpha,human_rating_beta,human_rating_gamma
756,-0.008731810616780763,-0.05904314241251189,-0.05031133179573113,131430.0,"Mixing and Blending Machine Setters, Operators, and Tenders",0.0849778349778349,0.0849778349778349,0.0849778349778349,0.0185185185185185,0.0667095667095666,0.1149006149006148
757,0.03531988316463979,0.040321150868463634,0.005001267703823843,199730.0,Chemical Equipment Operators and Tenders,0.1006211180124223,0.1475155279503104,0.1944099378881987,0.0217391304347826,0.0754658385093167,0.1291925465838509
763,-0.0003248748291928126,-0.011483196267964658,-0.011158321438771846,20370.0,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0,0.0666666666666666,0.1333333333333333
764,-0.02328949369826908,0.00795861274644385,0.03124810644471293,14760.0,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",0.1052631578947368,0.1052631578947368,0.1052631578947368,0.0,0.0526315789473684,0.1052631578947368
765,0.013604884378153048,-0.002956632152686535,-0.016561516530839582,96130.0,"Paper Goods Machine Setters, Operators, and Tenders",0.0,0.0,0.0,0.0,0.0263157894736842,0.0526315789473684
766,-0.038157828501624386,-0.051595833368559565,-0.01343800486693518,35620.0,Metal-Refining Furnace Operators and Tenders,0.081111111111111,0.0880555555555555,0.095,0.0,0.0272222222222222,0.0544444444444444
769,-0.04828779007797704,-0.048940085813114965,-0.0006522957351379269,82290.0,"Cutting and Slicing Machine Setters, Operators, and Tenders",0.0581622678396871,0.0657380254154447,0.0733137829912023,0.0,0.0296920821114369,0.0593841642228738
774,-0.19520797413155738,-0.05458334133118905,0.14062463280036833,4800.0,Photographic Process Workers and Processing Machine Operators,0.08,0.38,0.68,0.0,0.17,0.34
779,0.024446132725769287,-0.0017226987435593965,-0.026168831469328684,436445.0,"Production Workers, All Other",0.3114285714285714,0.3576007326007326,0.4037728937728937,0.0,0.179047619047619,0.3580952380952381
783,-0.008352425508557661,-0.009928584968446806,-0.0015761594598891447,447810.0,"Welders, Cutters, Solderers, and Brazers",0.0619429590017825,0.0782085561497325,0.0944741532976826,0.0,0.0480169340463458,0.0960338680926916
785,-0.0013551266054903813,-0.034957670397695796,-0.03360254379220542,1749280.0,Miscellaneous Assemblers and Fabricators,0.0546442936148818,0.1000245200061376,0.1454047463973934,0.0104166666666666,0.0491437280040221,0.0878707893413775
789,-0.006975700512162968,-0.010981555866074,-0.0040058553539110316,166680.0,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",0.0108695652173913,0.0217391304347826,0.0326086956521739,0.0,0.0201406649616368,0.0402813299232736
799,0.022342250900780066,-0.006372964149248815,-0.02871521505002888,597370.0,"Inspectors, Testers, Sorters, Samplers, and Weighers",0.2708333333333333,0.4166666666666666,0.5625,0.0416666666666666,0.1770833333333333,0.3125
804,0.016914325840802148,-0.022531737023768837,-0.03944606286457099,4228940.0,Heavy and Tractor-Trailer Truck Drivers,0.1474358974358974,0.2522035256410256,0.3569711538461538,0.0096153846153846,0.1483039529914529,0.2869925213675214
808,-0.2756459757947946,0.0185141646526389,0.2941601404474335,686435.0,"Bus Drivers, School",0.2362158538629126,0.2714233841684821,0.3066309144740517,0.0128205128205128,0.1720713926596279,0.3313222724987431
809,-0.2573802941111487,0.0673604704948123,0.324740764605961,224825.0,Shuttle Drivers and Chauffeurs,0.1777389277389277,0.2073863636363636,0.2370337995337995,0.0544871794871794,0.1561771561771561,0.2578671328671328
813,-0.005910136138006925,0.07751470958665718,0.0834248457246641,137880.0,Parking Attendants,0.0357142857142857,0.1071428571428571,0.1785714285714285,0.0357142857142857,0.125,0.2142857142857142
823,0.004096385429286697,0.01286146871699387,0.008765083287707174,46440.0,Railroad Conductors and Yardmasters,0.0833333333333333,0.2777777777777778,0.4722222222222222,0.0,0.2083333333333333,0.4166666666666666
824,-0.01195191531927885,-0.04174526644356917,-0.02979335112429032,54910.0,Locomotive Engineers,0.2278138528138527,0.2665043290043289,0.3051948051948051,0.0178571428571428,0.13379329004329,0.2497294372294372
825,-0.13535533816593273,-0.0661771603568732,0.06917817780905954,6200.0,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",0.0833333333333333,0.1666666666666666,0.2499999999999999,0.0,0.0416666666666666,0.0833333333333333
829,-0.013665130403187398,0.0057901467855114705,0.01945527718869887,71000.0,"Captains, Mates, and Pilots of Water Vessels",0.0737588652482269,0.1020631850419084,0.1303675048355899,0.0242424242424242,0.1162538216759218,0.2082652191094194
834,-0.01880997862835133,0.06984481894772503,0.08865479757607636,55750.0,Aircraft Service Attendants,0.1693121693121693,0.2958553791887124,0.4223985890652557,0.0493827160493827,0.2202380952380952,0.3910934744268077
844,0.023822524348042134,0.02433637230358798,0.0005138479555458451,478090.0,Operating Engineers and Other Construction Equipment Operators,0.0434782608695652,0.0543478260869565,0.0652173913043478,0.0,0.0869565217391304,0.1739130434782608
848,-0.007210996467541167,-0.030413701220109734,-0.023202704752568568,45490.0,Crane and Tower Operators,0.0526315789473684,0.0921052631578947,0.131578947368421,0.0,0.0607769423558897,0.1215538847117794
853,-0.729212372719689,-0.004971048233596338,0.7242413244860927,53190.0,"Excavating and Loading Machine and Dragline Operators, Surface Mining",0.0077519379844961,0.0077519379844961,0.0077519379844961,0.0077519379844961,0.0271317829457364,0.0465116279069767
859,0.005512679556218784,-0.0032714535708545196,-0.008784133127073303,43020.0,Wellhead Pumpers,0.1324786324786324,0.173076923076923,0.2136752136752136,0.0,0.0811965811965811,0.1623931623931623
865,-0.06675010424130373,-0.014717564869517532,0.0520325393717862,95580.0,"Helpers--Installation, Maintenance, and Repair Workers",0.0,0.0333333333333333,0.0666666666666666,0.0,0.0,0.0
866,0.003747277149130255,-0.05107495880826423,-0.05482223595739449,182100.0,Helpers--Electricians,0.0040650406504065,0.0040650406504065,0.0040650406504065,0.0,0.0,0.0
869,0.024317073000393163,0.010685071860488124,-0.013632001139905038,1251740.0,Construction Laborers,0.0,0.0330645161290322,0.0661290322580645,0.0,0.0125,0.025
873,-0.10462378949716256,-0.06680335472237285,0.037820434774789705,165700.0,Helpers--Production Workers,0.0444444444444444,0.0888888888888888,0.1333333333333333,0.0,0.0555555555555555,0.1111111111111111
875,0.00532342420448926,0.018490763097300675,0.013167338892811416,147240.0,Refuse and Recyclable Material Collectors,0.1785714285714285,0.1964285714285714,0.2142857142857142,0.1071428571428571,0.2321428571428571,0.3571428571428571
878,-0.12988150568875947,-0.06762779841659719,0.062253707272162284,42330.0,Machine Feeders and Offbearers,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0,0.0909090909090909,0.1818181818181818
885,0.007513144180173316,-0.0032829966345541742,-0.01079614081472749,102010.0,Automotive and Watercraft Service Attendants,0.1304347826086956,0.1304347826086956,0.1304347826086956,0.0,0.0652173913043478,0.1304347826086956
887,0.023666798397491935,0.002822909638783301,-0.020843888758708632,380430.0,Cleaners of Vehicles and Equipment,0.0555555555555555,0.0833333333333333,0.1111111111111111,0.0,0.0,0.0
888,-0.039773931698678,-0.07008707115103917,-0.030313139452361165,559820.0,"Packers and Packagers, Hand",0.1,0.1,0.1,0.0,0.1,0.2
889,0.03528947303833482,-0.015661958817962528,-0.05095143185629735,2969860.0,"Laborers and Freight, Stock, and Material Movers, Hand",0.0208695652173913,0.0208695652173913,0.0208695652173913,0.0,0.0204347826086956,0.0408695652173912
