"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"US000","5","111422","18","0","2024","A","",2158,41374,1759347712,675000717,12051876,818,42523,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-32,-1.5,-1243,-2.9,13202012,0.8,7675288,1.2,93199,0.8,30,3.8,1550,3.8
"US000","5","1119","16","0","2024","A","",11517,67392,3248447257,1433019396,29163230,927,48202,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-140,-1.2,-85,-0.1,80471749,2.5,18863165,1.3,1301848,4.7,24,2.7,1253,2.7
"US000","5","11191","17","0","2024","A","",366,1594,64656794,40453982,401903,780,40565,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-17,-4.4,-24,-1.5,3170382,5.2,2910184,7.8,121260,43.2,49,6.7,2569,6.8
"US000","5","111910","18","0","2024","A","",366,1594,64656794,40453982,401903,780,40565,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-17,-4.4,-24,-1.5,3170382,5.2,2910184,7.8,121260,43.2,49,6.7,2569,6.8
"US000","5","11192","17","0","2024","A","",2443,9556,438913327,113354126,1824764,883,45929,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-98,-3.9,-210,-2.2,-3754524,-0.8,-4212494,-3.6,-170028,-8.5,11,1.3,603,1.3
"US000","5","111920","18","0","2024","A","",2443,9556,438913327,113354126,1824764,883,45929,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-98,-3.9,-210,-2.2,-3754524,-0.8,-4212494,-3.6,-170028,-8.5,11,1.3,603,1.3
"US000","5","11193","17","0","2024","A","",263,3320,294640879,29642630,728877,1707,88758,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-3,-1.1,8,0.2,32904112,12.6,-104307,-0.4,-27499,-3.6,187,12.3,9719,12.3
"US000","5","111930","18","0","2024","A","",263,3320,294640879,29642630,728877,1707,88758,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-3,-1.1,8,0.2,32904112,12.6,-104307,-0.4,-27499,-3.6,187,12.3,9719,12.3
"US000","5","11194","17","0","2024","A","",1830,9281,449379064,207807166,4076621,931,48420,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",31,1.7,69,0.7,10467553,2.4,9475330,4.8,202854,5.2,15,1.6,774,1.6
"US000","5","111940","18","0","2024","A","",1830,9281,449379064,207807166,4076621,931,48420,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",31,1.7,69,0.7,10467553,2.4,9475330,4.8,202854,5.2,15,1.6,774,1.6
"US000","5","11199","17","0","2024","A","",6615,43641,2000857193,1041761492,22131065,882,45848,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-53,-0.8,72,0.2,37684226,1.9,10794452,1.0,1175261,5.6,15,1.7,789,1.8
"US000","5","111991","18","0","2024","A","",363,1520,79185893,57665573,787040,1002,52085,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-3,-0.2,2874280,3.8,1899152,3.4,101352,14.8,39,4.0,1987,4.0
"US000","5","111992","18","0","2024","A","",223,1055,45241364,13849951,53457,825,42883,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-2,-0.9,-115,-9.8,-2178969,-4.6,-566595,-3.9,-3908,-6.8,45,5.8,2335,5.8
"US000","5","111998","18","0","2024","A","",6028,41066,1876429936,970245968,21290568,879,45693,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-52,-0.9,190,0.5,36988915,2.0,9461895,1.0,1077817,5.3,14,1.6,693,1.5
"US000","5","112","15","0","2024","A","",28874,267147,13671375148,5170165220,46486994,984,51175,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",196,0.7,-344,-0.1,538176315,4.1,114749522,2.3,498228,1.1,40,4.2,2077,4.2
"US000","5","1121","16","0","2024","A","",18160,162314,7872113347,3094086876,28010997,933,48499,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",119,0.7,436,0.3,356634282,4.7,60722407,2.0,779930,2.9,40,4.5,2072,4.5
"US000","5","11211","17","0","2024","A","",11403,57838,2824728400,1063731257,9573431,939,48839,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",191,1.7,1252,2.2,174406888,6.6,47305061,4.7,201076,2.1,38,4.2,2002,4.3
"US000","5","112111","18","0","2024","A","",10209,42474,1949853030,773989009,7194172,883,45907,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",164,1.6,853,2.0,121046148,6.6,37297564,5.1,91453,1.3,38,4.5,1967,4.5
"US000","5","112112","18","0","2024","A","",1194,15364,874875370,289742248,2379259,1095,56944,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",27,2.3,398,2.7,53360740,6.5,10007497,3.6,109623,4.8,39,3.7,2050,3.7
"US000","5","11212","17","0","2024","A","",6757,104477,5047384947,2030355619,18437566,929,48311,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-71,-1.0,-814,-0.8,182227394,3.7,13417346,0.7,578854,3.2,40,4.5,2104,4.6
"US000","5","112120","18","0","2024","A","",6757,104477,5047384947,2030355619,18437566,929,48311,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-71,-1.0,-814,-0.8,182227394,3.7,13417346,0.7,578854,3.2,40,4.5,2104,4.6
"US000","5","1122","16","0","2024","A","",2299,27582,1452409755,643925782,3163492,1013,52657,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-144,-5.9,-1356,-4.7,-9072960,-0.6,-8708140,-1.3,-211051,-6.3,42,4.3,2153,4.3
"US000","5","11221","17","0","2024","A","",2299,27582,1452409755,643925782,3163492,1013,52657,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-144,-5.9,-1356,-4.7,-9072960,-0.6,-8708140,-1.3,-211051,-6.3,42,4.3,2153,4.3
"US000","5","112210","18","0","2024","A","",2299,27582,1452409755,643925782,3163492,1013,52657,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-144,-5.9,-1356,-4.7,-9072960,-0.6,-8708140,-1.3,-211051,-6.3,42,4.3,2153,4.3
"US000","5","1123","16","0","2024","A","",2621,46238,2734925489,902443875,8121886,1137,59150,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",127,5.1,917,2.0,169562046,6.6,64357121,7.7,131206,1.6,48,4.4,2545,4.5
"US000","5","11231","17","0","2024","A","",827,22237,1367438575,449903129,4778404,1183,61494,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-4,-0.5,608,2.8,117523598,9.4,44701872,11.0,450615,10.4,72,6.5,3705,6.4
"US000","5","112310","18","0","2024","A","",827,22237,1367438575,449903129,4778404,1183,61494,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-4,-0.5,608,2.8,117523598,9.4,44701872,11.0,450615,10.4,72,6.5,3705,6.4
"US000","5","11232","17","0","2024","A","",656,7328,424298529,153030452,795880,1113,57901,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",14,2.2,-100,-1.3,13054287,3.2,10870971,7.6,-222765,-21.9,48,4.5,2538,4.6
"US000","5","112320","18","0","2024","A","",656,7328,424298529,153030452,795880,1113,57901,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",14,2.2,-100,-1.3,13054287,3.2,10870971,7.6,-222765,-21.9,48,4.5,2538,4.6
"US000","5","11233","17","0","2024","A","",452,4860,258396939,108767092,732987,1023,53173,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",76,20.2,221,4.8,15497890,6.4,6342735,6.2,3170,0.4,16,1.6,817,1.6
"US000","5","112330","18","0","2024","A","",452,4860,258396939,108767092,732987,1023,53173,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",76,20.2,221,4.8,15497890,6.4,6342735,6.2,3170,0.4,16,1.6,817,1.6
"US000","5","11234","17","0","2024","A","",481,9833,589205883,160258283,1368081,1152,59921,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",22,4.8,150,1.5,17790304,3.1,1057458,0.7,-101584,-6.9,17,1.5,906,1.5
"US000","5","112340","18","0","2024","A","",481,9833,589205883,160258283,1368081,1152,59921,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",22,4.8,150,1.5,17790304,3.1,1057458,0.7,-101584,-6.9,17,1.5,906,1.5
"US000","5","11239","17","0","2024","A","",205,1980,95585563,30484919,446534,928,48282,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",18,9.6,38,2.0,5695967,6.3,1384085,4.8,1770,0.4,38,4.3,1983,4.3
"US000","5","112390","18","0","2024","A","",205,1980,95585563,30484919,446534,928,48282,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",18,9.6,38,2.0,5695967,6.3,1384085,4.8,1770,0.4,38,4.3,1983,4.3
"US000","5","1124","16","0","2024","A","",410,1623,66027853,31282643,390109,782,40674,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",3,0.7,-13,-0.8,2278214,3.6,31939,0.1,-2795,-0.7,33,4.4,1707,4.4
"US000","5","11241","17","0","2024","A","",268,1060,46797292,21703937,226985,849,44141,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4,1.5,19,1.8,3617400,8.4,792468,3.8,4345,2.0,51,6.4,2645,6.4
"US000","5","112410","18","0","2024","A","",268,1060,46797292,21703937,226985,849,44141,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4,1.5,19,1.8,3617400,8.4,792468,3.8,4345,2.0,51,6.4,2645,6.4
"US000","5","11242","17","0","2024","A","",142,563,19230561,9578706,163124,657,34147,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1,-0.7,-32,-5.4,-1339186,-6.5,-760529,-7.4,-7140,-4.2,-7,-1.1,-400,-1.2
"US000","5","112420","18","0","2024","A","",142,563,19230561,9578706,163124,657,34147,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1,-0.7,-32,-5.4,-1339186,-6.5,-760529,-7.4,-7140,-4.2,-7,-1.1,-400,-1.2
"US000","5","1125","16","0","2024","A","",1036,7443,381837596,153934383,1975908,987,51300,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",6,0.6,-231,-3.0,-5005583,-1.3,-2741593,-1.7,-452021,-18.6,18,1.9,892,1.8
"US000","5","11251","17","0","2024","A","",1036,7443,381837596,153934383,1975908,987,51300,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",6,0.6,-231,-3.0,-5005583,-1.3,-2741593,-1.7,-452021,-18.6,18,1.9,892,1.8
"US000","5","112511","18","0","2024","A","",473,3741,187240810,69778544,821292,963,50054,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-4,-0.8,-86,-2.2,-338557,-0.2,-1154420,-1.6,-222238,-21.3,20,2.1,1038,2.1
"US000","5","112512","18","0","2024","A","",348,2624,127883150,65472948,851013,937,48738,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",8,2.4,-126,-4.6,-8458766,-6.2,-533554,-0.8,-91255,-9.7,-16,-1.7,-838,-1.7
"US000","5","112519","18","0","2024","A","",214,1079,66713636,18682891,303603,1189,61853,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-18,-1.6,3791740,6.0,-1053619,-5.3,-138528,-31.3,86,7.8,4499,7.8
"US000","5","1129","16","0","2024","A","",4348,21946,1164061108,344491661,4824602,1020,53042,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",84,2.0,-98,-0.4,23780316,2.1,1087788,0.3,252959,5.5,25,2.5,1315,2.5
"US000","5","11291","17","0","2024","A","",884,4007,195906164,77823012,1263599,940,48888,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",40,4.7,120,3.1,10144498,5.5,4059483,5.5,66066,5.5,21,2.3,1102,2.3
"US000","5","112910","18","0","2024","A","",884,4007,195906164,77823012,1263599,940,48888,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",40,4.7,120,3.1,10144498,5.5,4059483,5.5,66066,5.5,21,2.3,1102,2.3
"US000","5","11292","17","0","2024","A","",1645,6253,295669880,90995754,1137291,909,47282,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",55,3.5,105,1.7,15889166,5.7,3204077,3.6,137912,13.8,34,3.9,1774,3.9
"US000","5","112920","18","0","2024","A","",1645,6253,295669880,90995754,1137291,909,47282,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",55,3.5,105,1.7,15889166,5.7,3204077,3.6,137912,13.8,34,3.9,1774,3.9
"US000","5","11293","17","0","2024","A","",79,528,21464635,10309151,49561,781,40614,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-7,-8.1,26,5.2,2041281,10.5,389859,3.9,-9800,-16.5,38,5.1,1954,5.1
"US000","5","112930","18","0","2024","A","",79,528,21464635,10309151,49561,781,40614,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-7,-8.1,26,5.2,2041281,10.5,389859,3.9,-9800,-16.5,38,5.1,1954,5.1
"US000","5","11299","17","0","2024","A","",1740,11157,651020429,165363744,2374151,1122,58352,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-5,-0.3,-349,-3.0,-4294629,-0.7,-6565631,-3.8,58781,2.5,27,2.5,1399,2.5
"US000","5","112990","18","0","2024","A","",1740,11157,651020429,165363744,2374151,1122,58352,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-5,-0.3,-349,-3.0,-4294629,-0.7,-6565631,-3.8,58781,2.5,27,2.5,1399,2.5
"US000","5","113","15","0","2024","A","",8752,47178,2806982490,1049635857,19771383,1144,59498,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-213,-2.4,-1647,-3.4,5877873,0.2,-12684788,-1.2,-357520,-1.8,41,3.7,2128,3.7
"US000","5","1131","16","0","2024","A","",690,2926,219718326,63291836,801812,1444,75096,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",13,1.9,-5,-0.2,626236,0.3,-237671,-0.4,34461,4.5,7,0.5,352,0.5
"US000","5","11311","17","0","2024","A","",690,2926,219718326,63291836,801812,1444,75096,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",13,1.9,-5,-0.2,626236,0.3,-237671,-0.4,34461,4.5,7,0.5,352,0.5
"US000","5","113110","18","0","2024","A","",690,2926,219718326,63291836,801812,1444,75096,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",13,1.9,-5,-0.2,626236,0.3,-237671,-0.4,34461,4.5,7,0.5,352,0.5
"US000","5","1132","16","0","2024","A","",356,1796,95196705,36830464,759634,1020,53015,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4,1.1,-139,-7.2,2075395,2.2,968491,2.7,50215,7.1,95,10.3,4897,10.2
"US000","5","11321","17","0","2024","A","",356,1796,95196705,36830464,759634,1020,53015,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4,1.1,-139,-7.2,2075395,2.2,968491,2.7,50215,7.1,95,10.3,4897,10.2
"US000","5","113210","18","0","2024","A","",356,1796,95196705,36830464,759634,1020,53015,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4,1.1,-139,-7.2,2075395,2.2,968491,2.7,50215,7.1,95,10.3,4897,10.2
"US000","5","1133","16","0","2024","A","",7705,42456,2492067459,949513557,18209937,1129,58698,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-231,-2.9,-1502,-3.4,3176242,0.1,-13415608,-1.4,-442196,-2.4,40,3.7,2079,3.7
"US000","5","11331","17","0","2024","A","",7705,42456,2492067459,949513557,18209937,1129,58698,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-231,-2.9,-1502,-3.4,3176242,0.1,-13415608,-1.4,-442196,-2.4,40,3.7,2079,3.7
"US000","5","113310","18","0","2024","A","",7705,42456,2492067459,949513557,18209937,1129,58698,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-231,-2.9,-1502,-3.4,3176242,0.1,-13415608,-1.4,-442196,-2.4,40,3.7,2079,3.7
"US000","5","114","15","0","2024","A","",2814,7728,584491300,236435900,9227441,1454,75632,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-18,-0.6,-279,-3.5,-16812635,-2.8,-6726097,-2.8,104832,1.1,10,0.7,536,0.7
"US000","5","1141","16","0","2024","A","",2192,5492,476053440,201536105,8757948,1667,86685,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-35,-1.6,-358,-6.1,-23996407,-4.8,-9066651,-4.3,56052,0.6,23,1.4,1200,1.4
"US000","5","11411","17","0","2024","A","",2192,5492,476053440,201536105,8757948,1667,86685,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-35,-1.6,-358,-6.1,-23996407,-4.8,-9066651,-4.3,56052,0.6,23,1.4,1200,1.4
"US000","5","114111","18","0","2024","A","",978,3092,295855539,134738271,5545932,1840,95671,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-5,-0.5,-238,-7.1,-6612776,-2.2,-6644554,-4.7,-340300,-5.8,93,5.3,4831,5.3
"US000","5","114112","18","0","2024","A","",1031,1803,136439061,52021890,2535619,1455,75663,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-33,-3.1,-175,-8.8,-18686017,-12.0,-3638714,-6.5,252366,11.1,-53,-3.5,-2772,-3.5
"US000","5","114119","18","0","2024","A","",183,596,43758840,14775944,676397,1412,73411,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",3,1.7,54,10.0,1302386,3.1,1216617,9.0,143986,27.0,-94,-6.2,-4898,-6.3
"US000","5","1142","16","0","2024","A","",622,2236,108437860,34899795,469493,932,48489,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",17,2.8,78,3.6,7183772,7.1,2340554,7.2,48780,11.6,30,3.3,1560,3.3
"US000","5","11421","17","0","2024","A","",622,2236,108437860,34899795,469493,932,48489,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",17,2.8,78,3.6,7183772,7.1,2340554,7.2,48780,11.6,30,3.3,1560,3.3
"US000","5","114210","18","0","2024","A","",622,2236,108437860,34899795,469493,932,48489,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",17,2.8,78,3.6,7183772,7.1,2340554,7.2,48780,11.6,30,3.3,1560,3.3
"US000","5","115","15","0","2024","A","",22310,390252,17531406195,7526654123,261261938,864,44923,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",232,1.1,4825,1.3,820206176,4.9,308229977,4.3,6727577,2.6,30,3.6,1565,3.6
"US000","5","1151","16","0","2024","A","",12800,336619,14429476331,6230132848,239515586,824,42866,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",64,0.5,3323,1.0,493667909,3.5,104998987,1.7,1016997,0.4,20,2.5,1054,2.5
"US000","5","11511","17","0","2024","A","",12800,336619,14429476331,6230132848,239515586,824,42866,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",64,0.5,3323,1.0,493667909,3.5,104998987,1.7,1016997,0.4,20,2.5,1054,2.5
"US000","5","115111","18","0","2024","A","",519,5464,315307476,100088541,2278114,1110,57705,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-10,-1.9,-190,-3.4,4688125,1.5,617027,0.6,-94340,-4.0,53,5.0,2762,5.0
"US000","5","115112","18","0","2024","A","",3954,27929,1564103303,484718863,12588387,1077,56002,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",26,0.7,290,1.0,57050722,3.8,22952315,5.0,410645,3.4,28,2.7,1477,2.7
"US000","5","115113","18","0","2024","A","",1136,11102,559573751,207785841,7751555,969,50401,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-7,-0.6,176,1.6,50973158,10.0,9729468,4.9,320544,4.3,74,8.3,3852,8.3
"US000","5","115114","18","0","2024","A","",2188,84044,4517523930,1772699432,49114395,1034,53752,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-58,-2.6,-730,-0.9,108425573,2.5,26046901,1.5,-3301865,-6.3,34,3.4,1742,3.3
"US000","5","115115","18","0","2024","A","",3170,186976,6371628380,3305955697,159078903,655,34077,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",92,3.0,3616,2.0,242445179,4.0,33857702,1.0,3918760,2.5,12,1.9,650,1.9
"US000","5","115116","18","0","2024","A","",1832,21103,1101339491,358884474,8704232,1004,52189,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",19,1.0,160,0.8,30085152,2.8,11795574,3.4,-236747,-2.6,20,2.0,1037,2.0
"US000","5","1152","16","0","2024","A","",6352,31354,1510014410,500280461,5256801,926,48161,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",59,0.9,128,0.4,69038579,4.8,11423208,2.3,184059,3.6,39,4.4,2014,4.4
"US000","5","11521","17","0","2024","A","",6352,31354,1510014410,500280461,5256801,926,48161,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",59,0.9,128,0.4,69038579,4.8,11423208,2.3,184059,3.6,39,4.4,2014,4.4
"US000","5","115210","18","0","2024","A","",6352,31354,1510014410,500280461,5256801,926,48161,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",59,0.9,128,0.4,69038579,4.8,11423208,2.3,184059,3.6,39,4.4,2014,4.4
"US000","5","1153","16","0","2024","A","",3158,22280,1591915454,796240814,16489551,1374,71452,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",108,3.5,1375,6.6,257499688,19.3,191807782,31.7,5526521,50.4,146,11.9,7620,11.9
"US000","5","11531","17","0","2024","A","",3158,22280,1591915454,796240814,16489551,1374,71452,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",108,3.5,1375,6.6,257499688,19.3,191807782,31.7,5526521,50.4,146,11.9,7620,11.9
"US000","5","115310","18","0","2024","A","",3158,22280,1591915454,796240814,16489551,1374,71452,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",108,3.5,1375,6.6,257499688,19.3,191807782,31.7,5526521,50.4,146,11.9,7620,11.9
"US000","5","21","14","0","2024","A","",30738,586238,76162948509,12266694749,211949275,2498,129918,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-194,-0.6,2251,0.4,4041530394,5.6,197991854,1.6,-38541824,-15.4,123,5.2,6420,5.2
"US000","5","211","15","0","2024","A","",6258,121340,26043665880,2139436829,31449085,4128,214634,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-138,-2.2,5835,5.1,2222811711,9.3,112849160,5.6,-4347012,-12.1,162,4.1,8402,4.1
"US000","5","2111","16","0","2024","A","",6258,121340,26043665880,2139436829,31449085,4128,214634,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-138,-2.2,5835,5.1,2222811711,9.3,112849160,5.6,-4347012,-12.1,162,4.1,8402,4.1
"US000","5","21112","17","0","2024","A","",4316,83483,19221236512,1503670619,21211980,4428,230241,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-115,-2.6,-39,0.0,706789213,3.8,45972390,3.2,-3974266,-15.8,165,3.9,8570,3.9
"US000","5","211120","18","0","2024","A","",4316,83483,19221236512,1503670619,21211980,4428,230241,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-115,-2.6,-39,0.0,706789213,3.8,45972390,3.2,-3974266,-15.8,165,3.9,8570,3.9
"US000","5","21113","17","0","2024","A","",1942,37856,6822429368,635766210,10237105,3466,180219,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-23,-1.2,5873,18.4,1516022498,28.6,66876770,11.8,-372746,-3.5,275,8.6,14304,8.6
"US000","5","211130","18","0","2024","A","",1942,37856,6822429368,635766210,10237105,3466,180219,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-23,-1.2,5873,18.4,1516022498,28.6,66876770,11.8,-372746,-3.5,275,8.6,14304,8.6
"US000","5","212","15","0","2024","A","",7318,190629,18863900102,4272267120,86159705,1903,98956,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",43,0.6,2756,1.5,1037906243,5.8,135448045,3.3,-797579,-0.9,78,4.3,4073,4.3
"US000","5","2121","16","0","2024","A","",674,41369,4651625485,742127164,11105532,2162,112442,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-29,-4.1,-1359,-3.2,-30760917,-0.7,-29218889,-3.8,-2374222,-17.6,55,2.6,2857,2.6
"US000","5","21211","17","0","2024","A","",674,41369,4651625485,742127164,11105532,2162,112442,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-29,-4.1,-1359,-3.2,-30760917,-0.7,-29218889,-3.8,-2374222,-17.6,55,2.6,2857,2.6
"US000","5","212114","18","0","2024","A","",410,18244,1967653038,387409842,4718748,2074,107855,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-20,-4.7,-1356,-6.9,-99352168,-4.8,-28758573,-6.9,-1434707,-23.3,46,2.3,2396,2.3
"US000","5","212115","18","0","2024","A","",264,23126,2683972447,354717322,6386784,2232,116060,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-9,-3.3,-2,0.0,68591251,2.6,-460316,-0.1,-939515,-12.8,57,2.6,2978,2.6
"US000","5","2122","16","0","2024","A","",534,45074,5197958943,1410886690,13675416,2218,115321,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,0.2,1297,3.0,365657254,7.6,58232038,4.3,144648,1.1,95,4.5,4937,4.5
"US000","5","21221","17","0","2024","A","",45,5209,594742971,194228122,869416,2196,114174,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-2,-4.3,165,3.3,15487427,2.7,7717029,4.1,28637,3.4,-13,-0.6,-670,-0.6
"US000","5","212210","18","0","2024","A","",45,5209,594742971,194228122,869416,2196,114174,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-2,-4.3,165,3.3,15487427,2.7,7717029,4.1,28637,3.4,-13,-0.6,-670,-0.6
"US000","5","21222","17","0","2024","A","",241,15647,1945570758,676724290,7583404,2391,124342,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",7,3.0,72,0.5,102378724,5.6,3842864,0.6,-903548,-10.6,115,5.1,5998,5.1
"US000","5","212220","18","0","2024","A","",241,15647,1945570758,676724290,7583404,2391,124342,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",7,3.0,72,0.5,102378724,5.6,3842864,0.6,-903548,-10.6,115,5.1,5998,5.1
"US000","5","21223","17","0","2024","A","",106,19551,2098713608,381215518,3602625,2064,107346,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",3,2.9,899,4.8,197111937,10.4,30019319,8.5,851631,31.0,103,5.3,5396,5.3
"US000","5","212230","18","0","2024","A","",106,19551,2098713608,381215518,3602625,2064,107346,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",3,2.9,899,4.8,197111937,10.4,30019319,8.5,851631,31.0,103,5.3,5396,5.3
