"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"28163","1","10","71","0","2024","A","",11,790,81067265,0,0,1974,102660,"",4.75,6.54,9.43,0.00,0.00,1.44,1.44,"",0,0.0,48,6.5,5582751,7.4,0,0.0,0,0.0,18,0.9,940,0.9
"28163","2","10","71","0","2024","A","",10,278,12414453,0,0,859,44643,"",3.63,1.43,1.14,0.00,0.00,0.79,0.79,"",-1,-9.1,5,1.8,371185,3.1,0,0.0,0,0.0,12,1.4,596,1.4
"28163","3","10","71","0","2024","A","",27,981,38706038,139999,770,759,39469,"",4.14,1.67,1.43,0.16,0.56,0.86,0.86,"",1,3.8,-9,-0.9,506317,1.3,1129,0.8,3,0.4,17,2.3,900,2.3
"28163","5","10","71","0","2024","A","",409,4186,196920320,60396098,252821,905,47042,"",0.92,0.79,0.70,1.02,1.00,0.89,0.89,"",9,2.2,71,1.7,11207065,6.0,1501358,2.5,-26356,-9.4,37,4.3,1909,4.2
"28999","0","10","70","0","2024","A","",20942,61839,4452427683,1146320819,8438837,1385,72001,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1822,9.5,3635,6.2,524684035,13.4,57125461,5.2,1337282,18.8,87,6.7,4519,6.7
"28999","1","10","71","0","2024","A","",58,444,42444374,0,0,1838,95560,"",0.55,0.37,0.37,0.00,0.00,0.98,0.98,"",3,5.5,83,23.0,9482649,28.8,0,0.0,0,0.0,82,4.7,4232,4.6
"28999","2","10","71","0","2024","A","",35,1333,74539447,0,0,1075,55908,"",0.28,0.69,0.50,0.00,0.00,0.73,0.73,"",2,6.1,4,0.3,3134943,4.4,0,0.0,0,0.0,42,4.1,2187,4.1
"28999","3","10","71","0","2024","A","",14,47,2109488,199954,1769,857,44567,"",0.05,0.01,0.01,0.01,0.04,0.71,0.71,"",2,16.7,4,9.3,465155,28.3,34414,20.8,239,15.6,114,15.3,5953,15.4
"28999","5","10","71","0","2024","A","",20834,60014,4333334374,1146120865,8437068,1389,72205,"",1.02,1.13,1.13,1.02,1.01,1.00,1.00,"",1815,9.5,3543,6.3,511601288,13.4,57091047,5.2,1337043,18.8,88,6.8,4529,6.7
"29000","0","10","50","0","2024","A","",243130,2898179,185299695576,27987237683,301826959,1230,63937,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-3671,-1.5,23033,0.8,7880578863,4.4,-1220919702,-4.2,-41032989,-12.0,43,3.6,2229,3.6
"29000","1","10","51","0","2024","A","",1739,57127,5013771135,0,0,1688,87766,"",1.41,1.02,1.04,0.00,0.00,1.02,1.02,"",0,0.0,1032,1.8,315032527,6.7,0,0.0,0,0.0,77,4.8,4002,4.8
"29000","2","10","51","0","2024","A","",1226,87646,5141547301,288964,2138,1128,58663,"",0.83,0.97,0.83,0.00,0.01,0.86,0.86,"",-21,-1.7,4505,5.4,540892138,11.8,26184,10.0,-129,-5.7,64,6.0,3327,6.0
"29000","3","10","51","0","2024","A","",6564,270468,14368027651,254171228,902929,1022,53123,"",1.89,0.99,0.94,0.63,0.55,0.95,0.95,"",-43,-0.7,5551,2.1,831830152,6.1,-1996575,-0.8,-38395,-4.1,39,4.0,2027,4.0
"29000","5","10","51","0","2024","A","",233602,2482938,160776349489,27732777491,300921892,1245,64752,"",0.99,1.00,1.01,1.01,1.00,1.01,1.01,"",-3607,-1.5,11945,0.5,6192824046,4.0,-1218949311,-4.2,-40994465,-12.0,42,3.5,2193,3.5
"29000","8","10","96","0","2024","A","",9528,415241,24523346087,254460192,905067,1136,59058,"",1.54,0.99,0.93,0.45,0.48,0.94,0.94,"",-64,-0.7,11088,2.7,1687754817,7.4,-1970391,-0.8,-38524,-4.1,49,4.5,2556,4.5
"29001","0","10","70","0","2024","A","",748,9656,435059281,76725688,758417,866,45054,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",26,3.6,170,1.8,26268662,6.4,-735499,-0.9,64675,9.3,37,4.5,1960,4.5
"29001","1","10","71","0","2024","A","",14,77,5510031,0,0,1370,71250,"",3.68,0.41,0.48,0.00,0.00,1.17,1.17,"",0,0.0,-5,-6.1,-4300,-0.1,0,0.0,0,0.0,70,5.4,3659,5.4
"29001","2","10","71","0","2024","A","",17,813,43025966,0,0,1017,52895,"",3.76,2.71,2.98,0.00,0.00,1.10,1.10,"",0,0.0,1,0.1,608628,1.4,0,0.0,0,0.0,12,1.2,641,1.2
"29001","3","10","71","0","2024","A","",40,1027,42013554,1856195,3246,787,40919,"",3.74,1.13,1.17,1.67,0.79,1.04,1.04,"",0,0.0,7,0.7,686325,1.7,7335,0.4,1419,77.7,8,1.0,405,1.0
"29001","5","10","71","0","2024","A","",677,7739,344509730,74869493,755171,856,44517,"",0.93,0.94,0.92,1.00,1.00,0.99,0.98,"",26,4.0,166,2.2,24978009,7.8,-742834,-1.0,63256,9.1,45,5.5,2321,5.5
"29003","0","10","70","0","2024","A","",494,2810,113062447,25633935,329496,774,40237,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-45,-8.3,66,2.4,5196055,4.8,-289080,-1.1,-69577,-17.4,18,2.4,928,2.4
"29003","1","10","71","0","2024","A","",10,38,2319346,0,0,1189,61849,"",3.99,0.70,0.79,0.00,0.00,1.14,1.14,"",0,0.0,4,11.8,200359,9.5,0,0.0,0,0.0,-7,-0.6,-322,-0.5
"29003","2","10","71","0","2024","A","",5,26,1173407,0,0,865,44987,"",1.67,0.30,0.31,0.00,0.00,1.05,1.05,"",0,0.0,0,0.0,87956,8.1,0,0.0,0,0.0,46,5.6,2420,5.7
"29003","3","10","71","0","2024","A","",41,696,28406564,1993676,9405,784,40785,"",5.81,2.63,3.05,5.38,5.25,1.16,1.16,"",1,2.5,65,10.3,3779791,15.3,683984,52.2,4584,95.1,33,4.4,1752,4.5
"29003","5","10","71","0","2024","A","",438,2050,81163130,23640259,320091,761,39595,"",0.91,0.85,0.84,0.94,0.98,0.98,0.98,"",-46,-9.5,-4,-0.2,1127949,1.4,-973064,-4.0,-74161,-18.8,12,1.6,622,1.6
"29005","0","10","70","0","2024","A","",220,1616,72822503,13006020,94429,867,45066,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-10,-4.3,23,1.4,3849509,5.6,-567374,-4.2,-7033,-6.9,34,4.1,1768,4.1
"29005","1","10","71","0","2024","A","",7,29,1516249,0,0,1003,52135,"",6.26,0.93,0.80,0.00,0.00,0.86,0.86,"",0,0.0,-1,-3.3,90826,6.4,0,0.0,0,0.0,99,11.0,5143,10.9
"29005","2","10","71","0","2024","A","",4,22,1010247,0,0,880,45747,"",3.01,0.44,0.42,0.00,0.00,0.95,0.95,"",-1,-20.0,0,0.0,67786,7.2,0,0.0,0,0.0,50,6.0,2581,6.0
"29005","3","10","71","0","2024","A","",17,336,12063592,1033673,567,691,35957,"",5.41,2.21,2.01,5.50,1.10,0.91,0.91,"",0,0.0,14,4.3,914955,8.2,89459,9.5,191,50.8,25,3.8,1316,3.8
"29005","5","10","71","0","2024","A","",192,1229,58232415,11972347,93862,911,47372,"",0.90,0.89,0.93,0.94,1.00,1.05,1.05,"",-9,-4.5,10,0.8,2775942,5.0,-656833,-5.2,-7224,-7.1,36,4.1,1879,4.1
"29007","0","10","70","0","2024","A","",622,8074,383231295,72529050,572621,913,47465,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",8,1.3,-3,0.0,17904797,4.9,-4146042,-5.4,-86557,-13.1,43,4.9,2234,4.9
"29007","1","10","71","0","2024","A","",12,72,4921957,0,0,1313,68281,"",3.80,0.46,0.49,0.00,0.00,1.07,1.07,"",0,0.0,0,0.0,477510,10.7,0,0.0,0,0.0,125,10.5,6481,10.5
"29007","2","10","71","0","2024","A","",8,642,29976489,0,0,898,46674,"",2.13,2.56,2.35,0.00,0.00,0.92,0.92,"",-1,-11.1,33,5.4,2405039,8.7,0,0.0,0,0.0,28,3.2,1432,3.2
"29007","3","10","71","0","2024","A","",52,965,40747957,471451,3177,812,42226,"",5.85,1.27,1.29,0.45,1.02,1.02,1.02,"",0,0.0,-27,-2.7,651545,1.6,-6579,-1.4,-574,-15.3,34,4.4,1793,4.4
"29007","5","10","71","0","2024","A","",550,6395,307584892,72057599,569444,925,48100,"",0.91,0.93,0.94,1.01,1.00,1.01,1.01,"",9,1.7,-9,-0.1,14370703,4.9,-4139463,-5.4,-85983,-13.1,44,5.0,2313,5.1
"29009","0","10","70","0","2024","A","",955,13187,604612747,135617284,1077656,882,45851,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",5,0.5,-26,-0.2,10971013,1.8,-3423063,-2.5,-217766,-16.8,18,2.1,924,2.1
"29009","1","10","71","0","2024","A","",15,105,7284682,0,0,1336,69488,"",3.09,0.41,0.46,0.00,0.00,1.12,1.12,"",0,0.0,-2,-1.9,342129,4.9,0,0.0,0,0.0,83,6.6,4351,6.7
"29009","2","10","71","0","2024","A","",10,133,5880474,0,0,852,44325,"",1.73,0.32,0.29,0.00,0.00,0.90,0.90,"",0,0.0,2,1.5,359544,6.5,0,0.0,0,0.0,43,5.3,2234,5.3
"29009","3","10","71","0","2024","A","",55,1448,63073097,3250314,11136,838,43554,"",4.03,1.17,1.27,1.66,1.90,1.09,1.09,"",-2,-3.5,11,0.8,2908463,4.8,75299,2.4,-1924,-14.7,33,4.1,1698,4.1
"29009","5","10","71","0","2024","A","",875,11501,528374494,132366970,1066520,883,45942,"",0.94,1.02,1.02,1.00,1.00,1.00,1.00,"",7,0.8,-37,-0.3,7360877,1.4,-3498362,-2.6,-215842,-16.8,15,1.7,787,1.7
"29011","0","10","70","0","2024","A","",338,3521,154400889,34578502,283912,843,43856,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,0.3,1,0.0,5044849,3.4,-2886597,-7.7,4550,1.6,27,3.3,1425,3.4
"29011","1","10","71","0","2024","A","",7,38,2130414,0,0,1090,56685,"",4.08,0.56,0.53,0.00,0.00,0.96,0.96,"",0,0.0,-2,-5.0,25715,1.2,0,0.0,0,0.0,76,7.5,3958,7.5
"29011","2","10","71","0","2024","A","",5,53,2165116,0,0,779,40533,"",2.45,0.48,0.42,0.00,0.00,0.87,0.86,"",0,0.0,0,0.0,138070,6.8,0,0.0,0,0.0,47,6.4,2466,6.5
"29011","3","10","71","0","2024","A","",30,550,19709142,1138726,896,690,35862,"",6.21,1.66,1.55,2.28,0.58,0.94,0.94,"",0,0.0,-9,-1.6,-555380,-2.7,-21344,-1.8,-488,-35.3,-7,-1.0,-400,-1.1
"29011","5","10","71","0","2024","A","",296,2880,130396217,33439776,283016,871,45275,"",0.90,0.96,0.98,0.99,1.00,1.03,1.03,"",1,0.3,12,0.4,5436444,4.4,-2865253,-7.9,5038,1.8,33,3.9,1705,3.9
"29013","0","10","70","0","2024","A","",466,3673,157464598,29976831,301609,825,42876,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-5,-0.1,6508255,4.3,-2274879,-7.1,-58312,-16.2,36,4.6,1836,4.5
"29013","1","10","71","0","2024","A","",11,53,3230125,0,0,1176,61138,"",4.65,0.75,0.79,0.00,0.00,1.06,1.06,"",0,0.0,2,3.9,50341,1.6,0,0.0,0,0.0,-19,-1.6,-1008,-1.6
"29013","2","10","71","0","2024","A","",7,46,2218659,0,0,923,47971,"",2.48,0.40,0.42,0.00,0.00,1.05,1.05,"",0,0.0,1,2.2,143406,6.9,0,0.0,0,0.0,41,4.6,2109,4.6
"29013","3","10","71","0","2024","A","",51,976,43240814,1049500,2630,852,44308,"",7.66,2.82,3.34,2.42,1.60,1.18,1.18,"",0,0.0,10,1.0,2123961,5.2,19308,1.9,-1749,-39.9,34,4.2,1759,4.1
"29013","5","10","71","0","2024","A","",398,2598,108775000,28927331,298979,805,41875,"",0.88,0.83,0.80,0.98,1.00,0.97,0.97,"",1,0.3,-18,-0.7,4190547,4.0,-2294187,-7.3,-56563,-15.9,36,4.7,1889,4.7
"29015","0","10","70","0","2024","A","",556,3736,142719728,31311008,388949,735,38196,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-39,-6.6,44,1.2,7157511,5.3,-1310249,-4.0,-41541,-9.6,29,4.1,1476,4.0
"29015","1","10","71","0","2024","A","",9,87,6684856,0,0,1482,77059,"",3.19,1.20,1.79,0.00,0.00,1.50,1.50,"",-1,-10.0,-2,-2.2,20816,0.3,0,0.0,0,0.0,45,3.1,2322,3.1
"29015","2","10","71","0","2024","A","",7,48,2265261,0,0,903,46948,"",2.08,0.41,0.48,0.00,0.00,1.15,1.15,"",0,0.0,0,0.0,148478,7.0,0,0.0,0,0.0,49,5.7,2540,5.7
"29015","3","10","71","0","2024","A","",26,941,39455728,1863260,11371,807,41941,"",3.27,2.67,3.36,4.12,5.38,1.26,1.26,"",-1,-3.7,15,1.6,2049347,5.5,-32881,-1.7,4980,77.9,30,3.9,1531,3.8
"29015","5","10","71","0","2024","A","",514,2661,94313883,29447748,377578,682,35446,"",0.95,0.83,0.77,0.96,0.98,0.92,0.92,"",-37,-6.7,32,1.2,4938870,5.5,-1277368,-4.2,-46521,-11.0,28,4.3,1453,4.3
"29017","0","10","70","0","2024","A","",246,1794,74232530,15196409,146728,796,41371,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-4,-1.6,20,1.1,5202126,7.5,-533450,-3.4,-18482,-11.2,48,6.4,2464,6.3
"29017","1","10","71","0","2024","A","",11,26,1506890,0,0,1107,57588,"",8.80,0.75,0.78,0.00,0.00,1.03,1.03,"",0,0.0,-2,-7.1,33384,2.3,0,0.0,0,0.0,101,10.0,5274,10.1
"29017","2","10","71","0","2024","A","",6,35,1771425,0,0,969,50372,"",4.03,0.63,0.72,0.00,0.00,1.14,1.14,"",0,0.0,0,0.0,121579,7.4,0,0.0,0,0.0,69,7.7,3568,7.6
"29017","3","10","71","0","2024","A","",13,401,15448039,856680,4847,741,38540,"",3.70,2.37,2.53,3.90,6.08,1.07,1.07,"",0,0.0,7,1.8,1082938,7.5,13044,1.5,-348,-6.7,39,5.6,2034,5.6
"29017","5","10","71","0","2024","A","",216,1332,55506176,14339729,141881,801,41666,"",0.90,0.87,0.87,0.96,0.97,1.00,1.00,"",-4,-1.8,15,1.1,3964225,7.7,-546494,-3.7,-18134,-11.3,49,6.5,2540,6.5
"29019","0","10","70","0","2024","A","",5144,98657,5887486875,768043158,7942111,1148,59677,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-84,-1.6,199,0.2,386354945,7.0,-47012847,-5.8,-1197299,-13.1,74,6.9,3804,6.8
"29019","1","10","71","0","2024","A","",29,2783,267170582,0,0,1846,96007,"",1.11,1.46,1.74,0.00,0.00,1.19,1.19,"",1,3.6,81,3.0,24287645,10.0,0,0.0,0,0.0,117,6.8,6109,6.8
"29019","2","10","71","0","2024","A","",23,18854,1515867435,0,0,1546,80400,"",0.74,6.15,7.75,0.00,0.00,1.26,1.26,"",0,0.0,851,4.7,192088432,14.5,0,0.0,0,0.0,132,9.3,6869,9.3
"29019","3","10","71","0","2024","A","",109,7126,399797836,2230553,16104,1079,56102,"",1.48,0.77,0.83,0.20,0.37,1.08,1.08,"",0,0.0,354,5.2,43516268,12.2,748896,50.5,6344,65.0,67,6.6,3489,6.6
"29019","5","10","71","0","2024","A","",4983,69893,3704651022,765812605,7926007,1019,53004,"",0.99,0.83,0.73,1.02,1.00,0.88,0.89,"",-86,-1.7,-1089,-1.5,126462600,3.5,-47761743,-5.9,-1203643,-13.2,50,5.2,2594,5.1
"29021","0","10","70","0","2024","A","",2623,45842,2684401514,433939072,3632062,1126,58558,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-53,-2.0,356,0.8,105950082,4.1,-20007708,-4.4,-373379,-9.3,36,3.3,1871,3.3
"29021","1","10","71","0","2024","A","",17,420,35195469,0,0,1612,83849,"",1.28,0.47,0.50,0.00,0.00,1.06,1.06,"",0,0.0,0,0.0,2661365,8.2,0,0.0,0,0.0,123,8.3,6418,8.3
"29021","2","10","71","0","2024","A","",27,2134,104632265,0,0,943,49041,"",1.70,1.50,1.17,0.00,0.00,0.78,0.78,"",-1,-3.6,76,3.7,5715408,5.8,0,0.0,0,0.0,19,2.1,982,2.0
"29021","3","10","71","0","2024","A","",69,3158,151507629,3898854,1032,923,47982,"",1.84,0.73,0.69,0.62,0.05,0.94,0.94,"",0,0.0,35,1.1,10558404,7.5,-23055,-0.6,-739,-41.7,55,6.3,2845,6.3
"29021","5","10","71","0","2024","A","",2510,40131,2393066151,430040218,3631030,1147,59632,"",0.98,1.02,1.04,1.01,1.01,1.02,1.01,"",-53,-2.1,246,0.6,87014905,3.8,-19984653,-4.4,-372640,-9.3,35,3.1,1814,3.1
"29023","0","10","70","0","2024","A","",1544,18133,839283257,173633986,1941362,890,46285,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-47,-3.0,78,0.4,39653601,5.0,-6903159,-3.8,-21979,-1.1,38,4.5,1997,4.5
"29023","1","10","71","0","2024","A","",14,956,82711478,0,0,1664,86511,"",1.79,2.72,3.77,0.00,0.00,1.39,1.39,"",-1,-6.7,55,6.1,10064243,13.9,0,0.0,0,0.0,114,7.4,5911,7.3
"29023","2","10","71","0","2024","A","",21,783,42896957,0,0,1053,54762,"",2.25,1.39,1.54,0.00,0.00,1.11,1.11,"",-1,-4.5,28,3.7,3852323,9.9,0,0.0,0,0.0,59,5.9,3070,5.9
"29023","3","10","71","0","2024","A","",57,1818,81310967,5775502,11528,860,44717,"",2.58,1.06,1.18,2.30,1.09,1.11,1.11,"",-1,-1.7,-18,-1.0,2893410,3.7,-492748,-7.9,-7401,-39.1,38,4.6,1998,4.7
"29023","5","10","71","0","2024","A","",1451,14575,632363855,167858484,1929834,834,43386,"",0.96,0.94,0.88,0.99,1.00,0.93,0.93,"",-45,-3.0,12,0.1,22843625,3.7,-6410411,-3.7,-14578,-0.7,29,3.6,1531,3.7
"29025","0","10","70","0","2024","A","",238,1886,79702759,15763739,173468,813,42251,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",8,3.5,-19,-1.0,-778340,-1.0,-1461238,-8.5,-32868,-15.9,1,0.1,11,0.0
"29025","1","10","71","0","2024","A","",9,42,2228889,0,0,1019,52964,"",7.45,1.15,1.07,0.00,0.00,0.93,0.93,"",0,0.0,-1,-2.3,73704,3.4,0,0.0,0,0.0,46,4.7,2353,4.6
"29025","2","10","71","0","2024","A","",4,21,1027744,0,0,937,48747,"",2.78,0.36,0.39,0.00,0.00,1.08,1.08,"",0,0.0,0,0.0,67980,7.1,0,0.0,0,0.0,58,6.6,3044,6.7
"29025","3","10","71","0","2024","A","",42,591,19961422,1179550,1311,649,33771,"",12.35,3.33,3.04,5.18,1.39,0.91,0.91,"",0,0.0,4,0.7,198359,1.0,-68499,-5.5,-1723,-56.8,2,0.3,108,0.3
"29025","5","10","71","0","2024","A","",183,1232,56484704,14584189,172157,882,45842,"",0.79,0.76,0.83,0.94,1.00,1.08,1.08,"",8,4.6,-23,-1.8,-1118383,-1.9,-1392739,-8.7,-31145,-15.3,-1,-0.1,-69,-0.2
"29027","0","10","70","0","2024","A","",936,14917,846920346,139098494,1227691,1092,56776,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",10,1.1,319,2.2,43501338,5.4,-4921104,-3.4,-296346,-19.4,34,3.2,1741,3.2
"29027","1","10","71","0","2024","A","",18,117,8730741,0,0,1439,74835,"",3.79,0.41,0.39,0.00,0.00,0.98,0.98,"",-1,-5.3,3,2.6,500827,6.1,0,0.0,0,0.0,50,3.6,2590,3.6
"29027","2","10","71","0","2024","A","",15,2160,103148421,0,0,918,47752,"",2.65,4.66,3.66,0.00,0.00,0.79,0.79,"",0,0.0,148,7.4,10933545,11.9,0,0.0,0,0.0,37,4.2,1929,4.2
"29027","3","10","71","0","2024","A","",60,1412,63653233,3230009,1733,867,45064,"",4.49,1.00,0.91,1.61,0.26,0.91,0.91,"",0,0.0,2,0.1,3983196,6.7,-80799,-2.4,-5184,-74.9,53,6.5,2757,6.5
"29027","5","10","71","0","2024","A","",843,11228,671387951,135868485,1225958,1150,59797,"",0.92,0.88,0.92,1.00,1.00,1.05,1.05,"",11,1.3,166,1.5,28083770,4.4,-4840305,-3.4,-291162,-19.2,32,2.9,1640,2.8
"29029","0","10","70","0","2024","A","",1712,17655,826581299,183894721,2436687,900,46820,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-52,-2.9,-52,-0.3,34346172,4.3,-7165228,-3.8,-316650,-11.5,40,4.7,2077,4.6
"29029","1","10","71","0","2024","A","",12,74,4758820,0,0,1228,63877,"",1.38,0.22,0.22,0.00,0.00,1.01,1.01,"",0,0.0,5,7.2,115761,2.5,0,0.0,0,0.0,-64,-5.0,-3333,-5.0
"29029","2","10","71","0","2024","A","",11,151,6476429,0,0,824,42843,"",1.06,0.28,0.24,0.00,0.00,0.86,0.86,"",0,0.0,3,2.0,388961,6.4,0,0.0,0,0.0,35,4.4,1804,4.4
"29029","3","10","71","0","2024","A","",34,1517,72438802,2521339,8192,918,47757,"",1.39,0.91,1.06,0.95,0.62,1.17,1.17,"",0,0.0,-8,-0.5,3642539,5.3,-86376,-3.3,-444,-5.1,51,5.9,2655,5.9
"29029","5","10","71","0","2024","A","",1655,15912,742907248,181373382,2428495,898,46688,"",0.99,1.05,1.05,1.01,1.00,0.99,0.99,"",-52,-3.0,-52,-0.3,30198911,4.2,-7078852,-3.8,-316206,-11.5,39,4.5,2043,4.6
"29031","0","10","70","0","2024","A","",2822,41463,2145769319,353841251,3080891,995,51752,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-93,-3.2,-113,-0.3,7490209,0.4,-18534102,-5.0,-471884,-13.3,6,0.6,321,0.6
"29031","1","10","71","0","2024","A","",26,471,42834026,0,0,1750,90975,"",1.81,0.59,0.76,0.00,0.00,1.30,1.30,"",0,0.0,14,3.1,4825274,12.7,0,0.0,0,0.0,150,9.4,7790,9.4
"29031","2","10","71","0","2024","A","",24,1897,100128412,0,0,1015,52780,"",1.41,1.47,1.40,0.00,0.00,0.96,0.95,"",-1,-4.0,48,2.6,4846924,5.1,0,0.0,0,0.0,24,2.4,1239,2.4
"29031","3","10","71","0","2024","A","",65,3226,127957423,575537,3113,763,39659,"",1.61,0.83,0.72,0.11,0.19,0.88,0.88,"",0,0.0,55,1.7,6436939,5.3,-2218,-0.4,-857,-21.6,26,3.5,1340,3.5
"29031","5","10","71","0","2024","A","",2707,35869,1874849458,353265714,3077778,1005,52270,"",0.98,1.01,1.02,1.02,1.01,1.01,1.01,"",-92,-3.3,-230,-0.6,-8618928,-0.5,-18531884,-5.0,-471027,-13.3,2,0.2,95,0.2
"29033","0","10","70","0","2024","A","",319,2658,114088095,22505297,229073,826,42929,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,0.6,22,0.8,4909699,4.5,-1420699,-5.9,-75191,-24.7,30,3.8,1513,3.7
"29033","1","10","71","0","2024","A","",11,43,2343170,0,0,1046,54387,"",6.79,0.84,0.79,0.00,0.00,0.94,0.94,"",0,0.0,1,2.4,225807,10.7,0,0.0,0,0.0,84,8.7,4371,8.7
"29033","2","10","71","0","2024","A","",5,28,1301619,0,0,891,46348,"",2.59,0.34,0.34,0.00,0.00,1.01,1.01,"",0,0.0,0,0.0,83105,6.8,0,0.0,0,0.0,52,6.2,2700,6.2
"29033","3","10","71","0","2024","A","",55,513,19547581,1278994,4454,733,38092,"",12.06,2.05,2.08,3.93,3.58,1.02,1.02,"",-1,-1.8,24,4.9,1051730,5.7,-4686,-0.4,-588,-11.7,6,0.8,288,0.8
"29033","5","10","71","0","2024","A","",248,2073,90895725,21226303,224619,843,43842,"",0.80,0.91,0.93,0.96,0.99,1.02,1.02,"",3,1.2,-4,-0.2,3549057,4.1,-1416013,-6.3,-74603,-24.9,34,4.2,1781,4.2
"29035","0","10","70","0","2024","A","",252,1472,53151377,11943993,163754,695,36121,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-5,-1.9,-23,-1.5,1235915,2.4,-714014,-5.6,-18996,-10.4,27,4.0,1389,4.0
"29035","1","10","71","0","2024","A","",7,93,6615361,0,0,1373,71389,"",5.47,3.26,4.77,0.00,0.00,1.47,1.47,"",0,0.0,-1,-1.1,584040,9.7,0,0.0,0,0.0,132,10.6,6883,10.7
"29035","2","10","71","0","2024","A","",6,39,1925148,0,0,943,49048,"",3.94,0.85,1.09,0.00,0.00,1.27,1.27,"",0,0.0,1,2.6,153024,8.6,0,0.0,0,0.0,50,5.6,2617,5.6
"29035","3","10","71","0","2024","A","",9,299,11533021,313653,2970,741,38550,"",2.50,2.16,2.64,1.82,3.34,1.22,1.22,"",0,0.0,-1,-0.3,680260,6.3,-81800,-20.7,-56,-1.9,46,6.6,2404,6.7
"29035","5","10","71","0","2024","A","",229,1040,33077847,11630340,160784,611,31793,"",0.93,0.83,0.73,0.99,0.99,0.88,0.88,"",-6,-2.6,-23,-2.2,-181409,-0.5,-632214,-5.2,-18940,-10.5,9,1.5,500,1.6
"29037","0","10","70","0","2024","A","",2542,30655,1481581333,329357355,3802140,929,48331,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,978,3.3,92231253,6.6,-3280603,-1.0,-454209,-10.7,29,3.2,1516,3.2
"29037","1","10","71","0","2024","A","",24,368,35023541,0,0,1828,95044,"",1.86,0.62,0.91,0.00,0.00,1.46,1.46,"",0,0.0,2,0.5,1683008,5.0,0,0.0,0,0.0,74,4.2,3846,4.2
"29037","2","10","71","0","2024","A","",9,181,7915766,0,0,841,43713,"",0.59,0.19,0.16,0.00,0.00,0.85,0.85,"",-1,-10.0,3,1.7,492973,6.6,0,0.0,0,0.0,40,5.0,2051,4.9
"29037","3","10","71","0","2024","A","",126,4598,226367167,7352565,26855,947,49234,"",3.47,1.59,1.86,1.54,1.30,1.17,1.17,"",0,0.0,137,3.1,16166371,7.7,19751,0.3,-3887,-12.6,41,4.5,2110,4.5
"29037","5","10","71","0","2024","A","",2382,25507,1212274859,322004790,3775285,914,47527,"",0.96,0.97,0.95,1.00,1.00,0.98,0.98,"",-1,0.0,834,3.4,73888901,6.5,-3300354,-1.0,-450322,-10.7,27,3.0,1388,3.0
"29039","0","10","70","0","2024","A","",396,3486,142210200,24416449,217078,784,40789,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,241,7.4,19436284,15.8,1385845,6.0,13847,6.8,56,7.7,2956,7.8
"29039","1","10","71","0","2024","A","",7,69,4270838,0,0,1198,62272,"",3.48,1.02,1.15,0.00,0.00,1.13,1.13,"",0,0.0,2,3.0,40804,1.0,0,0.0,0,0.0,-15,-1.2,-784,-1.2
"29039","2","10","71","0","2024","A","",8,241,10684194,0,0,851,44256,"",3.34,2.22,2.26,0.00,0.00,1.02,1.02,"",0,0.0,6,2.6,1212948,12.8,0,0.0,0,0.0,75,9.7,3881,9.6
